ID,IUPAC_Name,SMILES,Formula,CAS,CID,Identification_Confidence,Plasma_Detection_Number,Plasma_Detection_Rate,Seafood_Detection_Number,Seafood_Detection_Rate,PBT_Detection_Rate>0.5,PBT_QSAR,PBT_Prob_GAT,PBT_Pred_GAT,PBT_Prob_CNN2D,PBT_Pred_CNN2D,PBT_Label,First_PBT_Identification,First_Environmental_and_Human_Detection,Tanimoto_Match_Source,Max_Tanimoto_Similarity,Tanimoto_Match>0.6,Pollutant_Type,SMILES_clean
369,"N-[2-chloro-4-(trifluoromethyl)phenyl]-2-[2-(2-cyclopropylethynyl)-5-ethyl-6-[4-(6-methyl-5-phenylmethoxypyrimidine-4-carbonyl)piperazin-1-yl]-7-oxo-[1,2,4]triazolo[1,5-a]pyrimidin-4-yl]acetamide",CCc1c(N2CCN(C(=O)c3ncnc(C)c3OCc3ccccc3)CC2)c(=O)n2nc(C#CC3CC3)nc2n1CC(=O)Nc1ccc(C(F)(F)F)cc1Cl,C38H35ClF3N9O4,,176214341,level 3,0,0,5,0.0355,0,1,0.731526,1,0.06481005,0,1,0,1,Norman_Pharmaceuticals.csv,0.2769230769230769,0,Pharmaceuticals,CCc1c(N2CCN(C(=O)c3ncnc(C)c3OCc3ccccc3)CC2)c(=O)n2nc(C#CC3CC3)nc2n1CC(=O)Nc1ccc(C(F)(F)F)cc1Cl
370,"N-[3-acetamido-5-(5-ethyl-1,3-oxazol-2-yl)-2-pyridinyl]-N-(5-chlorothiophen-2-yl)sulfonylpiperidine-4-carboxamide",CCc1cnc(-c2cnc(N(C(=O)C3CCNCC3)S(=O)(=O)c3ccc(Cl)s3)c(NC(C)=O)c2)o1,C22H24ClN5O5S2,,69499772,level 3,0,0,18,0.1277,0,0,3.13165e-05,0,0.5666684,1,1,0,1,Norman_Pharmaceuticals.csv,0.3111111111111111,0,Pharmaceuticals,CCc1cnc(-c2cnc(N(C(=O)C3CCNCC3)S(=O)(=O)c3ccc(Cl)s3)c(NC(C)=O)c2)o1
371,"6-(4-chlorophenyl)-2-(1-ethylpyrazol-4-yl)-3-oxo-N-[(2S)-1,1,1-trifluoro-3-hydroxypropan-2-yl]pyridazine-4-carboxamide",CCn1cc(-n2nc(-c3ccc(Cl)cc3)cc(C(=O)N[C@@H](CO)C(F)(F)F)c2=O)cn1,C19H17ClF3N5O3,,175807482,level 3,0,0,17,0.1206,0,0,0.020411536,0,0.007446946,0,0,0,1,Norman_Human metabolites.csv,0.3428571428571428,0,Transformation and metabolic products,CCn1cc(-n2nc(-c3ccc(Cl)cc3)cc(C(=O)N[C@@H](CO)C(F)(F)F)c2=O)cn1
372,"1-(3-chloro-2-pyridinyl)-N-[2-(dimethylamino)-2-oxoethyl]-5-(1,1,2,2,2-pentafluoroethyl)pyrazole-4-carboxamide",CN(C)C(=O)CNC(=O)c1cnn(-c2ncccc2Cl)c1C(F)(F)C(F)(F)F,C15H13ClF5N5O2,,86904019,level 3,0,0,31,0.2199,0,0,0.007554456,0,0.012648121,0,0,0,1,Norman_Human metabolites.csv,0.4,0,Transformation and metabolic products,CN(C)C(=O)CNC(=O)c1cnn(-c2ncccc2Cl)c1C(F)(F)C(F)(F)F
373,4-[[[6-(4-bromo-2-fluoroanilino)pyrimidin-4-yl]-methylamino]methyl]piperidine-1-carboxylic acid,CN(CC1CCN(C(=O)O)CC1)c1cc(Nc2ccc(Br)cc2F)ncn1,C18H21BrFN5O2,,141132630,level 3,0,0,49,0.3475,0,0,7.0760984e-06,0,0.000156006,0,0,0,1,Norman_Human metabolites.csv;Norman_Pharmaceuticals.csv,0.4125,0,Pharmaceuticals,CN(CC1CCN(C(=O)O)CC1)c1cc(Nc2ccc(Br)cc2F)ncn1
374,"(E)-1-[3-[[[7-(3-amino-8-chloroisoquinolin-1-yl)-8-fluoro-2-(1,2,3,5,6,7-hexahydropyrrolizin-8-ylmethoxy)pyrido[4,3-d]pyrimidin-4-yl]-methylamino]methyl]azetidin-1-yl]-3-[3-(1,1-difluoroethyl)-1,2,4-oxadiazol-5-yl]prop-2-en-1-one",CN(CC1CN(C(=O)/C=C/c2nc(C(C)(F)F)no2)C1)c1nc(OCC23CCCN2CCC3)nc2c(F)c(-c3nc(N)cc4cccc(Cl)c34)ncc12,C36H36ClF3N10O3,,170704677,level 3,0,0,4,0.0284,0,0,0.5031936,1,0.029752124,0,1,0,1,Norman_Pharmaceuticals.csv,0.234375,0,Pharmaceuticals,CN(CC1CN(C(=O)/C=C/c2nc(C(C)(F)F)no2)C1)c1nc(OCC23CCCN2CCC3)nc2c(F)c(-c3nc(N)cc4cccc(Cl)c34)ncc12
375,"1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-5-[methyl(2-methylsulfonylethyl)amino]-4-(trifluoromethylsulfonyl)pyrazole-3-carbonitrile",CN(CCS(C)(=O)=O)c1c(S(=O)(=O)C(F)(F)F)c(C#N)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,C16H12Cl2F6N4O4S2,,91491773,level 3,13,0.067,57,0.4043,0,0,0.000991275,0,0.080562286,0,0,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv;Norman_Plant protection products.csv,0.6440677966101694,1,Pesticides,CN(CCS(C)(=O)=O)c1c(S(=O)(=O)C(F)(F)F)c(C#N)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl
376,"5-chloro-N-[(2R)-1-[(3-methyl-1,2,4,5-tetrahydro-3-benzazepin-7-yl)amino]-1-oxo-4-[(2,2,2-trifluoroacetyl)amino]butan-2-yl]thiophene-2-carboxamide",CN1CCc2ccc(NC(=O)[C@@H](CCNC(=O)C(F)(F)F)NC(=O)c3ccc(Cl)s3)cc2CC1,C22H24ClF3N4O3S,,59452337,level 3,0,0,23,0.1631,0,0,0.4757295,0,0.33624893,0,0,0,1,Industrial_chemical.csv,0.3380281690140845,0,Industry and consumer goods,CN1CCc2ccc(NC(=O)[C@@H](CCNC(=O)C(F)(F)F)NC(=O)c3ccc(Cl)s3)cc2CC1
377,"5-bromo-2-(3-chloro-2-pyridinyl)-N-[4-iodo-2-methyl-6-(methylcarbamoyl)phenyl]-3,4-dihydropyrazole-3-carboxamide",CNC(=O)c1cc(I)cc(C)c1NC(=O)C1CC(Br)=NN1c1ncccc1Cl,C18H16BrClIN5O2,,149198908,level 3,0,0,27,0.1915,0,0,0.8461933,1,0.99228144,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.5217391304347826,0,Industry and consumer goods,CNC(=O)c1cc(I)cc(C)c1NC(=O)C1CC(Br)=NN1c1ncccc1Cl
378,2-[[5-chloro-2-[4-[4-[6-[(2-cyclohexylacetyl)amino]hexyl]piperazin-1-yl]-2-methoxyanilino]pyrimidin-4-yl]amino]-N-methylbenzamide,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(CCCCCCNC(=O)CC4CCCCC4)CC3)cc2OC)ncc1Cl,C37H51ClN8O3,,153555624,level 3,0,0,9,0.0638,0,1,0.20073602,0,0.006412898,0,1,0,1,Norman_Pharmaceuticals.csv,0.6588235294117647,1,Pharmaceuticals,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(CCCCCCNC(=O)CC4CCCCC4)CC3)cc2OC)ncc1Cl
379,"[[3-bromo-5-(methylsulfamoyl)-7-(4,4,4-trifluorobutoxy)-1-benzothiophen-2-yl]-difluoromethyl]phosphonic acid",CNS(=O)(=O)c1cc(OCCCC(F)(F)F)c2sc(C(F)(F)P(=O)(O)O)c(Br)c2c1,C14H14BrF5NO6PS2,,168955051,level 3,0,0,84,0.5957,1,0,0.9031219,1,0.22646664,0,1,0,1,Norman_Human metabolites.csv,0.3076923076923077,0,Transformation and metabolic products,CNS(=O)(=O)c1cc(OCCCC(F)(F)F)c2sc(C(F)(F)P(=O)(O)O)c(Br)c2c1
380,N-[[4-bromo-3-(3-chloro-5-cyanophenoxy)-2-fluorophenyl]methyl]-5-chloro-2-(methylsulfamoyl)-1H-imidazole-4-carboxamide,CNS(=O)(=O)c1nc(C(=O)NCc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)[nH]1,C19H13BrCl2FN5O4S,,70937169,level 3,0,0,17,0.1206,0,0,0.00166459,0,0.03552209,0,0,0,1,Norman_Pharmaceuticals.csv,0.5,0,Pharmaceuticals,CNS(=O)(=O)c1nc(C(=O)NCc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)[nH]1
381,"3-chloro-N-(5-chlorothiophen-2-yl)sulfonyl-5-fluoro-4-[7-(methylamino)-2,4-dioxo-1H-quinazolin-3-yl]benzamide",CNc1ccc2c(=O)n(-c3c(F)cc(C(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3Cl)c(=O)[nH]c2c1,C20H13Cl2FN4O5S2,,20800038,level 3,0,0,65,0.461,0,0,0.66075945,1,0.008339468,0,1,0,1,Norman_Pharmaceuticals.csv,0.358695652173913,0,Pharmaceuticals,CNc1ccc2c(=O)n(-c3c(F)cc(C(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3Cl)c(=O)[nH]c2c1
382,"(4S)-2-[1-[[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-2-methoxy-2-oxoethyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid",COC(=O)C(NC(=O)c1c(-c2ccccc2Cl)noc1C)C1N[C@@H](C(=O)O)C(C)(C)S1,C20H22ClN3O6S,,175674331,level 3,0,0,2,0.0142,0,0,0.000188816,0,1.7403723e-05,0,0,0,1,Norman_Pharmaceuticals.csv;Norman_Human metabolites.csv;Industrial_chemical.csv;Norman_Drinking water chemicals.csv;Norman_Human neurotoxins.csv,0.5394736842105263,0,Pharmaceuticals,COC(=O)C(NC(=O)c1c(-c2ccccc2Cl)noc1C)C1N[C@@H](C(=O)O)C(C)(C)S1
383,"methyl 3-amino-5-benzyl-13-bromo-10-hydroxy-4-methyl-9-oxo-12-oxa-5-azatricyclo[6.4.1.02,6]trideca-1(13),2(6),3,7,10-pentaene-11-carboxylate",COC(=O)C1=C(O)C(=O)c2cc3c(c(N)c(C)n3Cc3ccccc3)c(c2Br)O1,C21H17BrN2O5,,91555370,level 3,0,0,57,0.4043,0,0,0.022718832,0,2.1092479e-05,0,0,0,1,Norman_Pharmaceuticals.csv,0.375,0,Pharmaceuticals,COC(=O)C1=C(O)C(=O)c2cc3c(c(N)c(C)n3Cc3ccccc3)c(c2Br)O1
384,"methyl 6-[(2E,4Z)-3-bromo-7-(4-fluoroanilino)-7-oxohepta-2,4-dienyl]iminohexanoate",COC(=O)CCCCC=NC/C=C(Br)\C=C/CC(=O)Nc1ccc(F)cc1,C20H24BrFN2O3,,144364912,level 3,0,0,54,0.383,0,0,0.33623224,0,2.4780004e-05,0,0,0,1,Industrial_chemical.csv,0.3728813559322034,0,Industry and consumer goods,COC(=O)CCCCC=NC/C=C(Br)\C=C/CC(=O)Nc1ccc(F)cc1
385,"trans-methyl (1S,3R)-1-(4-fluoro-3-phenoxyphenyl)-2,2-dimethyl-3-[(1S)-2,2,2-tribromo-1-methylsulfonyloxyethyl]cyclopropane-1-carboxylate",COC(=O)[C@@]1(c2ccc(F)c(Oc3ccccc3)c2)[C@H]([C@H](OS(C)(=O)=O)C(Br)(Br)Br)C1(C)C,C22H22Br3FO6S,,88492472,level 3,0,0,3,0.0213,0,0,0.9271426,1,0.9260616,1,1,0,1,Norman_Plant protection products.csv,0.3934426229508196,0,Pesticides,COC(=O)[C@@]1(c2ccc(F)c(Oc3ccccc3)c2)[C@H]([C@H](OS(C)(=O)=O)C(Br)(Br)Br)C1(C)C
386,"methyl 3-[3-azido-6-(4-methylphenyl)sulfonyl-2,3-dihydrofuro[2,3-e]indol-7-yl]-5-chlorobenzoate",COC(=O)c1cc(Cl)cc(-c2cc3c4c(ccc3n2S(=O)(=O)c2ccc(C)cc2)C(N=[N+]=[N-])CO4)c1,C25H19ClN4O5S,,142413173,level 3,0,0,15,0.1064,0,1,0.8777077,1,0.9587851,1,1,0,1,Norman_Human metabolites.csv,0.2857142857142857,0,Transformation and metabolic products,COC(=O)c1cc(Cl)cc(-c2cc3c4c(ccc3n2S(=O)(=O)c2ccc(C)cc2)C(N=[N+]=[N-])CO4)c1
387,"methyl 2-[(3E)-2-(4-bromophenyl)-3-[hydroxy-(4-methoxyphenyl)methylidene]-4,5-dioxopyrrolidin-1-yl]-4-methyl-1,3-thiazole-5-carboxylate",COC(=O)c1sc(N2C(=O)C(=O)/C(=C(/O)c3ccc(OC)cc3)C2c2ccc(Br)cc2)nc1C,C24H19BrN2O6S,,23908258,level 3,0,0,62,0.4397,0,0,0.9433111,1,0.87502617,1,1,0,1,Norman_Indoor environment substances.csv;Norman_Food contact chemicals.csv;Norman_Human metabolites.csv;Industrial_chemical.csv;Norman_Personal care products.csv,0.3275862068965517,0,Personal care products,COC(=O)c1sc(N2C(=O)C(=O)/C(=C(/O)c3ccc(OC)cc3)C2c2ccc(Br)cc2)nc1C
388,"(2R)-7-[(2R)-2-[(17-acetyl-7-chloro-2-oxa-14-azatricyclo[13.4.0.04,9]nonadeca-1(15),5,7,16,18-pentaen-14-yl)methyl]cyclobutyl]-8-[(9aR)-8,8-difluoro-3,4,6,7,9,9a-hexahydro-1H-pyrido[1,2-a]pyrazin-2-yl]-7-methoxy-2,3-dimethyloctanal",COC(CCCC(C)[C@@H](C)C=O)(CN1CCN2CCC(F)(F)C[C@@H]2C1)C1CC[C@H]1CN1CCCCC2C=C(Cl)C=CC2COc2ccc(C(C)=O)cc21,C43H62ClF2N3O4,,162609446,level 3,0,0,26,0.1844,0,0,0.03951731,0,0.65657127,1,1,0,1,Norman_Human metabolites.csv,0.232,0,Transformation and metabolic products,COC(CCCC(C)[C@@H](C)C=O)(CN1CCN2CCC(F)(F)C[C@@H]2C1)C1CC[C@H]1CN1CCCCC2C=C(Cl)C=CC2COc2ccc(C(C)=O)cc21
389,"5-bromo-8-chloro-2-[(4,6-dimethyl-2-oxo-1H-pyridin-3-yl)methyl]-7-[[1-(2-hydroxyacetyl)azetidin-3-yl]-methoxymethyl]-3,4-dihydroisoquinolin-1-one",COC(c1cc(Br)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CN(C(=O)CO)C1,C24H27BrClN3O5,,118580521,level 3,0,0,2,0.0142,0,0,0.00357681,0,0.000511687,0,0,0,1,Industrial_chemical.csv;Norman_Pharmaceuticals.csv,0.2545454545454545,0,Pharmaceuticals,COC(c1cc(Br)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CN(C(=O)CO)C1
390,"N-[2-[2-[2-[2-[[2-[(4S)-6-(4-chlorocyclohexyl)-8-methoxy-1-methyl-2,3,3a,4,6a,7,8,9,10,10a-decahydro-1H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepin-4-yl]acetyl]amino]ethoxy]ethoxy]ethoxy]ethyl]-3,4-dihydroxycyclohexane-1-carboxamide",COC1CCC2C(C1)C(C1CCC(Cl)CC1)=N[C@@H](CC(=O)NCCOCCOCCOCCNC(=O)C1CCC(O)C(O)C1)C1NNC(C)N21,C35H61ClN6O8,,140651232,level 3,0,0,7,0.0496,0,0,0.37507308,0,0.8210995,1,1,0,1,Industrial_chemical.csv,0.22,0,Industry and consumer goods,COC1CCC2C(C1)C(C1CCC(Cl)CC1)=N[C@@H](CC(=O)NCCOCCOCCOCCNC(=O)C1CCC(O)C(O)C1)C1NNC(C)N21
391,"2-[2-bromo-6-methoxy-4-[(Z)-[3-(3-methoxypropyl)-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene]methyl]phenoxy]-N-(4-fluorophenyl)acetamide",COCCCN1C(=O)/C(=C/c2cc(Br)c(OCC(=O)Nc3ccc(F)cc3)c(OC)c2)SC1=S,C23H22BrFN2O5S2,,126243802,level 3,0,0,82,0.5816,1,0,0.2555208,0,0.10064621,0,0,0,1,Industrial_chemical.csv,0.3164556962025316,0,Industry and consumer goods,COCCCN1C(=O)/C(=C/c2cc(Br)c(OCC(=O)Nc3ccc(F)cc3)c(OC)c2)SC1=S
392,"2-(5-chloro-6-pyrimidin-5-yl-1,3-benzothiazol-2-yl)-N-[2-(cyclopropylamino)-2-oxoethyl]-2-(2-methoxyethylsulfonyl)acetamide",COCCS(=O)(=O)C(C(=O)NCC(=O)NC1CC1)c1nc2cc(Cl)c(-c3cncnc3)cc2s1,C21H22ClN5O5S2,,137375038,level 3,0,0,23,0.1631,0,0,0.000812475,0,0.35291395,0,0,0,1,Industrial_chemical.csv,0.2717391304347826,0,Industry and consumer goods,COCCS(=O)(=O)C(C(=O)NCC(=O)NC1CC1)c1nc2cc(Cl)c(-c3cncnc3)cc2s1
393,4-chloro-N-[3-(cyclopentylamino)-3-oxopropyl]-3-[methoxy(methyl)sulfamoyl]benzamide,CON(C)S(=O)(=O)c1cc(C(=O)NCCC(=O)NC2CCCC2)ccc1Cl,C17H24ClN3O5S,,56033259,level 3,0,0,26,0.1844,0,0,0.000142895,0,0.000722459,0,0,0,1,Norman_Human metabolites.csv,0.3809523809523809,0,Transformation and metabolic products,CON(C)S(=O)(=O)c1cc(C(=O)NCCC(=O)NC2CCCC2)ccc1Cl
394,"(E)-N-[4-chloro-3-([1,3]oxazolo[4,5-b]pyridin-2-yl)phenyl]-3-(3,5-dibromo-2-methoxyphenyl)prop-2-enamide",COc1c(Br)cc(Br)cc1/C=C/C(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,C22H14Br2ClN3O3,,17318411,level 3,0,0,104,0.7376,1,0,0.98912835,1,0.99482644,1,1,0,1,Industrial_chemical.csv,0.3205128205128205,0,Industry and consumer goods,COc1c(Br)cc(Br)cc1/C=C/C(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1
395,"N-[3-[2-(2-aminopyrimidin-5-yl)ethynyl]-2,4-difluorophenyl]-5-chloro-3-(2-hydroxypropan-2-yl)-2-methoxybenzenesulfonamide",COc1c(C(C)(C)O)cc(Cl)cc1S(=O)(=O)Nc1ccc(F)c(C#Cc2cnc(N)nc2)c1F,C22H19ClF2N4O4S,,138676196,level 3,0,0,18,0.1277,0,0,0.8664982,1,0.04346493,0,1,0,1,Norman_Human neurotoxins.csv,0.3111111111111111,0,Transformation and metabolic products,COc1c(C(C)(C)O)cc(Cl)cc1S(=O)(=O)Nc1ccc(F)c(C#Cc2cnc(N)nc2)c1F
396,"[1-(4-bromo-3-methoxyphenyl)-1,3,4,9-tetrahydropyrido[3,4-b]indol-2-yl]-[3-(difluoromethylsulfanyl)phenyl]methanone",COc1cc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2cccc(SC(F)F)c2)ccc1Br,C26H21BrF2N2O2S,,44758879,level 3,0,0,11,0.078,0,1,0.94982934,1,0.7498568,1,1,0,1,Norman_Human metabolites.csv;Norman_Pharmaceuticals.csv,0.336734693877551,0,Pharmaceuticals,COc1cc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2cccc(SC(F)F)c2)ccc1Br
397,"2-[(5-amino-1,3,4-thiadiazol-2-yl)sulfanyl]-N-[[3-bromo-4-[(2,4-dichlorophenyl)methoxy]-5-methoxyphenyl]methylideneamino]acetamide",COc1cc(C=NNC(=O)CSc2nnc(N)s2)cc(Br)c1OCc1ccc(Cl)cc1Cl,C19H16BrCl2N5O3S2,,19204448,level 3,0,0,58,0.4113,0,0,0.7968032,1,0.86967087,1,1,0,1,Norman_Human metabolites.csv,0.3571428571428571,0,Transformation and metabolic products,COc1cc(C=NNC(=O)CSc2nnc(N)s2)cc(Br)c1OCc1ccc(Cl)cc1Cl
398,[4-[(3-chloro-4-methylphenyl)iminomethyl]-2-iodo-6-methoxyphenyl] 4-chlorobenzenesulfonate,COc1cc(C=Nc2ccc(C)c(Cl)c2)cc(I)c1OS(=O)(=O)c1ccc(Cl)cc1,C21H16Cl2INO4S,,126224845,level 3,0,0,13,0.0922,0,1,0.9710225,1,0.9882267,1,1,0,1,Norman_Human metabolites.csv,0.3728813559322034,0,Transformation and metabolic products,COc1cc(C=Nc2ccc(C)c(Cl)c2)cc(I)c1OS(=O)(=O)c1ccc(Cl)cc1
399,"4-bromo-N-[[3-bromo-4-[(2,4-dichlorophenyl)methoxy]-5-methoxyphenyl]methyl]-2-methylaniline",COc1cc(CNc2ccc(Br)cc2C)cc(Br)c1OCc1ccc(Cl)cc1Cl,C22H19Br2Cl2NO2,,125619514,level 3,0,0,15,0.1064,0,1,0.9921856,1,0.99902385,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3214285714285714,0,Industry and consumer goods,COc1cc(CNc2ccc(Br)cc2C)cc(Br)c1OCc1ccc(Cl)cc1Cl
400,"(2R,4R,6S)-6-[4-chloro-5-[[5-(4-fluorophenyl)thiophen-2-yl]methyl]-2-methoxyphenyl]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-one",COc1cc(Cl)c(Cc2ccc(-c3ccc(F)cc3)s2)cc1[C@@H]1O[C@H](CO)C(=O)[C@H](O)C1O,C24H22ClFO6S,,145041969,level 3,0,0,60,0.4255,0,0,9.3253475e-05,0,0.006220317,0,0,0,1,Industrial_chemical.csv;Norman_Pharmaceuticals.csv,0.4415584415584415,0,Pharmaceuticals,COc1cc(Cl)c(Cc2ccc(-c3ccc(F)cc3)s2)cc1[C@@H]1O[C@H](CO)C(=O)[C@H](O)C1O
401,"(2,4-dichlorophenyl)methyl 5-chloro-4-(5,6-dichloro-1,3-dioxoisoindol-2-yl)-2-methoxybenzoate",COc1cc(N2C(=O)c3cc(Cl)c(Cl)cc3C2=O)c(Cl)cc1C(=O)OCc1ccc(Cl)cc1Cl,C23H12Cl5NO5,,126185673,level 3,0,0,10,0.0709,0,0,0.99417603,1,0.9995565,1,1,0,1,Norman_Human metabolites.csv,0.4074074074074074,0,Transformation and metabolic products,COc1cc(N2C(=O)c3cc(Cl)c(Cl)cc3C2=O)c(Cl)cc1C(=O)OCc1ccc(Cl)cc1Cl
402,"(3-benzoyl-2,6-dibromophenyl)-oxo-(2,4,6-trimethoxybenzoyl)phosphanium",COc1cc(OC)c(C(=O)[P+](=O)c2c(Br)ccc(C(=O)c3ccccc3)c2Br)c(OC)c1,C23H18Br2O6P,,70015713,level 3,0,0,37,0.2624,0,0,0.9733033,1,0.9702687,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.5652173913043478,0,Industry and consumer goods,COc1cc(OC)c(C(=O)[P+](=O)c2c(Br)ccc(C(=O)c3ccccc3)c2Br)c(OC)c1
403,"1-[5-chloro-4-[(2-chloropyrimidin-4-yl)methoxy]-2-methoxyphenyl]-3-[(1S,2S)-2-hydroxycyclohexyl]thiourea",COc1cc(OCc2ccnc(Cl)n2)c(Cl)cc1NC(=S)N[C@H]1CCCC[C@@H]1O,C19H22Cl2N4O3S,,135169699,level 3,0,0,20,0.1418,0,0,0.03788602,0,0.15711083,0,0,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3382352941176471,0,Industry and consumer goods,COc1cc(OCc2ccnc(Cl)n2)c(Cl)cc1NC(=S)N[C@H]1CCCC[C@@H]1O
404,"[(3E)-6-bromo-3-[(3,4-dimethoxyphenyl)methylidene]-7-methoxy-4-oxo-2H-quinolin-1-yl] thiohypoiodite",COc1cc2c(cc1Br)C(=O)/C(=C/c1ccc(OC)c(OC)c1)CN2SI,C19H17BrINO4S,,167464768,level 3,0,0,45,0.3191,0,0,0.92739993,1,0.87637246,1,1,0,1,Industrial_chemical.csv,0.4166666666666667,0,Industry and consumer goods,COc1cc2c(cc1Br)C(=O)/C(=C/c1ccc(OC)c(OC)c1)CN2SI
405,"[(1S,2R,3S,5S,7R,16E,18E,20R,21S)-11-chloro-21-hydroxy-12,20-dimethoxy-2,5,9,16-tetramethyl-8,23-dioxo-4,24-dioxa-22-azatetracyclo[19.3.1.110,14.03,5]hexacosa-10,12,14(26),16,18-pentaen-7-yl] (2S)-2-[methyl-(2-sulfanylacetyl)amino]propanoate",COc1cc2cc(c1Cl)C(C)C(=O)[C@H](OC(=O)[C@H](C)N(C)C(=O)CS)C[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,C35H47ClN2O10S,,172516721,level 3,1,0.0052,39,0.2766,0,0,0.043408554,0,0.000437895,0,0,0,1,Industrial_chemical.csv,0.6509433962264151,1,Industry and consumer goods,COc1cc2cc(c1Cl)C(C)C(=O)[C@H](OC(=O)[C@H](C)N(C)C(=O)CS)C[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2
406,2-[2-chloro-6-(6-fluoro-5-methoxy-1H-benzimidazol-2-yl)phenyl]-5-(propan-2-ylcarbamoyl)benzoic acid,COc1cc2nc(-c3cccc(Cl)c3-c3ccc(C(=O)NC(C)C)cc3C(=O)O)[nH]c2cc1F,C25H21ClFN3O4,,154995882,level 3,0,0,5,0.0355,0,0,0.039706483,0,0.68275845,1,1,0,1,Norman_Human metabolites.csv,0.4057971014492754,0,Transformation and metabolic products,COc1cc2nc(-c3cccc(Cl)c3-c3ccc(C(=O)NC(C)C)cc3C(=O)O)[nH]c2cc1F
407,2-[3-[7-chloro-6-(4-methoxyphenyl)-2-oxo-1H-quinolin-3-yl]phenyl]acetic acid,COc1ccc(-c2cc3cc(-c4cccc(CC(=O)O)c4)c(=O)[nH]c3cc2Cl)cc1,C24H18ClNO4,,162354410,level 3,0,0,16,0.1135,0,0,0.020045752,0,0.1658417,0,0,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4528301886792453,0,Industry and consumer goods,COc1ccc(-c2cc3cc(-c4cccc(CC(=O)O)c4)c(=O)[nH]c3cc2Cl)cc1
408,"4-[4-(4-aminopiperidin-1-yl)-5-chloro-1-(3-fluoro-4-methoxyphenyl)-6-oxopyrimidin-2-yl]-2-fluorocyclohexa-1,3-dien-5-yne-1-carbonitrile",COc1ccc(-n2c(-c3c#cc(C#N)c(F)c3)nc(N3CCC(N)CC3)c(Cl)c2=O)cc1F,C23H18ClF2N5O2,,139324998,level 3,0,0,12,0.0851,0,0,2.8511087e-05,0,0.001030937,0,0,0,1,Norman_Pharmaceuticals.csv,0.325,0,Pharmaceuticals,COc1ccc(-n2c(-c3c#cc(C#N)c(F)c3)nc(N3CCC(N)CC3)c(Cl)c2=O)cc1F
409,[3-(4-bromophenyl)-3-(3-cyclopentyloxy-4-methoxyphenyl)oxiran-2-yl]-trimethylsilane,COc1ccc(C2(c3ccc(Br)cc3)OC2[Si](C)(C)C)cc1OC1CCCC1,C23H29BrO3Si,,23563767,level 3,1,0.0052,75,0.5319,1,1,0.9453738,1,0.9736797,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.45,0,Industry and consumer goods,COc1ccc(C2(c3ccc(Br)cc3)OC2[Si](C)(C)C)cc1OC1CCCC1
410,"5-[[3-[[[2-(2,4-dichlorophenyl)-4-methyl-1,3-thiazole-5-carbonyl]amino]methyl]-4-methoxyphenyl]methyl]-2H-furan-5-carboxylic acid",COc1ccc(CC2(C(=O)O)C=CCO2)cc1CNC(=O)c1sc(-c2ccc(Cl)cc2Cl)nc1C,C25H22Cl2N2O5S,,59712376,level 3,0,0,9,0.0638,0,0,0.875798,1,0.87991357,1,1,0,1,Norman_Human metabolites.csv,0.3452380952380952,0,Transformation and metabolic products,COc1ccc(CC2(C(=O)O)C=CCO2)cc1CNC(=O)c1sc(-c2ccc(Cl)cc2Cl)nc1C
